latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.75,112.25,222.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),shortwave_radiation (W/m²),shortwave_radiation_instant (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-12-05T10:00,8.1,0.00,43,0.0,0.0,4.8,193
2025-12-05T10:15,7.7,0.00,45,0.0,0.0,4.6,198
2025-12-05T10:30,7.4,0.00,47,0.0,0.0,4.2,200
2025-12-05T10:45,7.1,0.00,49,0.0,0.0,4.3,204
2025-12-05T11:00,6.8,0.00,50,0.0,0.0,4.2,211
2025-12-05T11:15,6.7,0.00,51,0.0,0.0,4.1,218
2025-12-05T11:30,6.6,0.00,50,0.0,0.0,4.1,225
2025-12-05T11:45,6.4,0.00,50,0.0,0.0,3.8,229
2025-12-05T12:00,6.3,0.00,51,0.0,0.0,3.9,236
2025-12-05T12:15,6.0,0.00,53,0.0,0.0,4.0,243
2025-12-05T12:30,5.7,0.00,55,0.0,0.0,4.2,250
2025-12-05T12:45,5.3,0.00,57,0.0,0.0,4.1,255
2025-12-05T13:00,5.0,0.00,59,0.0,0.0,4.4,261
2025-12-05T13:15,4.6,0.00,61,0.0,0.0,4.3,265
2025-12-05T13:30,4.3,0.00,63,0.0,0.0,4.3,265
2025-12-05T13:45,4.0,0.00,65,0.0,0.0,4.3,270
2025-12-05T14:00,3.7,0.00,67,0.0,0.0,4.3,270
2025-12-05T14:15,3.4,0.00,69,0.0,0.0,4.3,270
2025-12-05T14:30,3.1,0.00,71,0.0,0.0,4.7,270
2025-12-05T14:45,2.9,0.00,73,0.0,0.0,5.1,266
2025-12-05T15:00,2.7,0.00,74,0.0,0.0,5.1,266
2025-12-05T15:15,2.5,0.00,75,0.0,0.0,5.1,266
2025-12-05T15:30,2.5,0.00,75,0.0,0.0,5.1,262
2025-12-05T15:45,2.4,0.00,75,0.0,0.0,5.2,258
2025-12-05T16:00,2.3,0.00,75,0.0,0.0,5.2,258
2025-12-05T16:15,2.3,0.00,75,0.0,0.0,5.2,258
2025-12-05T16:30,2.2,0.00,75,0.0,0.0,5.2,254
2025-12-05T16:45,2.1,0.00,75,0.0,0.0,5.2,254
2025-12-05T17:00,2.1,0.00,75,0.0,0.0,5.2,254
2025-12-05T17:15,2.1,0.00,75,0.0,0.0,5.2,254
2025-12-05T17:30,2.1,0.00,75,0.0,0.0,4.8,257
2025-12-05T17:45,2.1,0.00,75,0.0,0.0,4.7,261
2025-12-05T18:00,2.0,0.00,75,0.0,0.0,4.7,261
2025-12-05T18:15,2.0,0.00,76,0.0,0.0,4.7,261
2025-12-05T18:30,1.9,0.00,76,0.0,0.0,4.8,257
2025-12-05T18:45,1.8,0.00,77,0.0,0.0,5.2,254
2025-12-05T19:00,1.7,0.00,78,0.0,0.0,5.2,254
2025-12-05T19:15,1.7,0.00,79,0.0,0.0,5.2,254
2025-12-05T19:30,1.7,0.00,79,0.0,0.0,5.2,254
2025-12-05T19:45,1.6,0.00,80,0.0,0.0,5.2,258
2025-12-05T20:00,1.6,0.00,80,0.0,0.0,5.2,258
2025-12-05T20:15,1.6,0.00,80,0.0,0.0,5.2,258
2025-12-05T20:30,1.6,0.00,80,0.0,0.0,5.5,259
2025-12-05T20:45,1.5,0.00,80,0.0,0.0,5.5,259
2025-12-05T21:00,1.5,0.00,80,0.0,0.0,5.5,259
2025-12-05T21:15,1.5,0.00,80,0.0,0.0,5.5,259
2025-12-05T21:30,1.6,0.00,79,0.0,0.0,5.5,259
2025-12-05T21:45,1.6,0.00,78,0.0,0.0,5.5,259
2025-12-05T22:00,1.6,0.00,78,0.0,0.0,5.5,259
2025-12-05T22:15,1.7,0.00,78,0.0,0.0,5.5,259
2025-12-05T22:30,1.7,0.00,77,0.0,0.0,5.9,256
2025-12-05T22:45,1.7,0.00,77,0.0,0.0,5.9,256
2025-12-05T23:00,1.7,0.00,77,0.0,0.0,5.9,256
2025-12-05T23:15,1.7,0.00,77,0.0,0.0,5.9,256
2025-12-05T23:30,1.7,0.00,77,0.0,0.0,5.9,259
2025-12-05T23:45,1.7,0.00,76,10.0,18.5,5.9,259
2025-12-06T00:00,1.8,0.00,76,34.0,44.5,5.8,263
2025-12-06T00:15,2.0,0.00,75,67.0,79.4,5.8,263
2025-12-06T00:30,2.3,0.00,75,108.0,122.2,5.8,266
2025-12-06T00:45,2.6,0.00,74,150.0,165.0,5.4,266
2025-12-06T01:00,3.2,0.00,72,191.0,206.2,5.4,266
2025-12-06T01:15,3.9,0.00,70,232.0,247.1,5.1,266
2025-12-06T01:30,4.8,0.00,67,271.0,285.7,5.1,266
2025-12-06T01:45,5.7,0.00,63,310.0,324.1,4.7,266
2025-12-06T02:00,6.8,0.00,60,346.0,359.4,4.4,261
2025-12-06T02:15,8.0,0.00,57,379.0,391.4,4.1,255
2025-12-06T02:30,9.3,0.00,54,409.0,420.3,3.9,248
2025-12-06T02:45,10.6,0.00,50,438.0,448.1,3.9,236
2025-12-06T03:00,11.7,0.00,47,462.0,470.8,4.1,232
2025-12-06T03:15,12.4,0.00,43,484.0,491.4,4.6,231
2025-12-06T03:30,13.0,0.00,39,501.0,506.9,4.9,234
2025-12-06T03:45,13.5,0.00,36,516.0,520.4,5.4,233
2025-12-06T04:00,14.0,0.00,33,526.0,528.9,6.0,237
2025-12-06T04:15,14.5,0.00,32,533.0,534.3,6.6,241
2025-12-06T04:30,15.0,0.00,31,536.0,535.7,6.9,242
2025-12-06T04:45,15.4,0.00,31,534.0,532.1,7.6,245
2025-12-06T05:00,15.9,0.00,30,527.0,523.5,8.1,249
2025-12-06T05:15,16.4,0.00,28,518.0,512.9,8.7,253
2025-12-06T05:30,16.9,0.00,27,504.0,497.4,8.8,258
2025-12-06T05:45,17.3,0.00,25,485.0,477.0,9.4,263
2025-12-06T06:00,17.7,0.00,23,464.0,454.6,9.7,266
2025-12-06T06:15,17.9,0.00,22,438.0,427.3,10.1,268
2025-12-06T06:30,18.2,0.00,21,409.0,397.2,10.1,270
2025-12-06T06:45,18.3,0.00,20,377.0,364.1,10.1,270
2025-12-06T07:00,18.4,0.00,20,342.0,328.3,10.1,270
2025-12-06T07:15,18.4,0.00,20,306.0,291.5,10.1,270
2025-12-06T07:30,18.4,0.00,20,267.0,252.0,9.7,268
2025-12-06T07:45,18.3,0.00,20,225.0,209.9,9.4,266
2025-12-06T08:00,18.2,0.00,20,186.0,170.7,9.1,263
2025-12-06T08:15,17.9,0.00,21,146.0,131.0,8.5,258
2025-12-06T08:30,17.7,0.00,22,106.0,91.6,7.6,251
2025-12-06T08:45,17.3,0.00,23,66.0,53.3,6.9,242
2025-12-06T09:00,16.8,0.00,25,31.0,20.9,6.5,236
2025-12-06T09:15,16.1,0.00,28,7.0,0.2,6.1,230
2025-12-06T09:30,15.3,0.00,31,0.0,0.0,5.9,227
2025-12-06T09:45,14.4,0.00,34,0.0,0.0,5.4,228
2025-12-06T10:00,13.7,0.00,37,0.0,0.0,5.4,228
2025-12-06T10:15,13.0,0.00,40,0.0,0.0,5.1,231
2025-12-06T10:30,12.4,0.00,42,0.0,0.0,5.2,236
2025-12-06T10:45,11.9,0.00,44,0.0,0.0,5.3,242
2025-12-06T11:00,11.3,0.00,46,0.0,0.0,5.5,247
2025-12-06T11:15,10.8,0.00,48,0.0,0.0,5.7,252
2025-12-06T11:30,10.3,0.00,50,0.0,0.0,5.6,255
2025-12-06T11:45,9.9,0.00,52,0.0,0.0,5.9,256
2025-12-06T12:00,9.5,0.00,53,0.0,0.0,5.9,259
2025-12-06T12:15,9.2,0.00,54,0.0,0.0,5.9,259
2025-12-06T12:30,9.0,0.00,55,0.0,0.0,6.2,263
2025-12-06T12:45,8.8,0.00,56,0.0,0.0,6.2,263
2025-12-06T13:00,8.6,0.00,57,0.0,0.0,6.2,263
2025-12-06T13:15,8.4,0.00,57,0.0,0.0,6.2,263
2025-12-06T13:30,8.2,0.00,58,0.0,0.0,6.2,263
2025-12-06T13:45,8.0,0.00,58,0.0,0.0,5.9,259
2025-12-06T14:00,7.8,0.00,58,0.0,0.0,5.9,259
2025-12-06T14:15,7.7,0.00,58,0.0,0.0,5.9,259
2025-12-06T14:30,7.6,0.00,58,0.0,0.0,5.9,259
2025-12-06T14:45,7.5,0.00,58,0.0,0.0,5.9,259
2025-12-06T15:00,7.4,0.00,58,0.0,0.0,5.9,259
2025-12-06T15:15,7.4,0.00,58,0.0,0.0,5.9,259
2025-12-06T15:30,7.3,0.00,57,0.0,0.0,6.2,260
2025-12-06T15:45,7.3,0.00,57,0.0,0.0,6.2,260
2025-12-06T16:00,7.2,0.00,56,0.0,0.0,6.2,260
2025-12-06T16:15,7.2,0.00,55,0.0,0.0,6.2,260
2025-12-06T16:30,7.2,0.00,55,0.0,0.0,6.2,260
2025-12-06T16:45,7.1,0.00,54,0.0,0.0,6.2,260
2025-12-06T17:00,7.1,0.00,54,0.0,0.0,6.2,260
2025-12-06T17:15,7.0,0.00,54,0.0,0.0,6.2,260
2025-12-06T17:30,6.8,0.00,54,0.0,0.0,6.2,263
2025-12-06T17:45,6.7,0.00,54,0.0,0.0,6.1,267
2025-12-06T18:00,6.6,0.00,54,0.0,0.0,6.1,267
2025-12-06T18:15,6.5,0.00,53,0.0,0.0,6.1,267
2025-12-06T18:30,6.5,0.00,53,0.0,0.0,6.5,267
2025-12-06T18:45,6.5,0.00,52,0.0,0.0,6.5,264
2025-12-06T19:00,6.6,0.00,51,0.0,0.0,6.5,264
2025-12-06T19:15,6.6,0.00,50,0.0,0.0,6.5,264
2025-12-06T19:30,6.7,0.00,49,0.0,0.0,6.6,261
2025-12-06T19:45,6.7,0.00,49,0.0,0.0,6.6,261
2025-12-06T20:00,6.8,0.00,48,0.0,0.0,6.6,261
2025-12-06T20:15,6.9,0.00,47,0.0,0.0,6.6,261
2025-12-06T20:30,7.0,0.00,47,0.0,0.0,6.9,261
2025-12-06T20:45,7.2,0.00,47,0.0,0.0,7.3,261
2025-12-06T21:00,7.3,0.00,46,0.0,0.0,7.3,261
2025-12-06T21:15,7.5,0.00,45,0.0,0.0,7.3,261
2025-12-06T21:30,7.7,0.00,45,0.0,0.0,7.6,262
2025-12-06T21:45,7.9,0.00,44,0.0,0.0,7.6,265
2025-12-06T22:00,8.1,0.00,43,0.0,0.0,7.6,265
2025-12-06T22:15,8.3,0.00,42,0.0,0.0,7.6,265
2025-12-06T22:30,8.5,0.00,41,0.0,0.0,7.6,265
2025-12-06T22:45,8.6,0.00,40,0.0,0.0,7.6,267
2025-12-06T23:00,8.7,0.00,39,0.0,0.0,7.6,267
2025-12-06T23:15,8.6,0.00,39,0.0,0.0,7.9,267
2025-12-06T23:30,8.5,0.00,39,0.0,0.0,8.3,268
2025-12-06T23:45,8.3,0.00,40,7.0,13.6,8.6,270
2025-12-07T00:00,8.4,0.00,40,26.0,34.3,9.0,270
2025-12-07T00:15,8.6,0.00,40,57.0,67.8,9.4,270
2025-12-07T00:30,9.0,0.00,39,95.0,107.7,9.4,272
2025-12-07T00:45,9.5,0.00,38,135.0,148.7,9.7,274
2025-12-07T01:00,10.1,0.00,37,174.0,188.0,10.1,276
2025-12-07T01:15,10.7,0.00,35,213.0,227.0,10.9,279
2025-12-07T01:30,11.4,0.00,32,253.0,266.8,12.1,280
2025-12-07T01:45,12.1,0.00,29,294.0,307.5,12.9,283
2025-12-07T02:00,12.8,0.00,26,334.0,347.0,14.2,286
2025-12-07T02:15,13.3,0.00,24,373.0,385.3,15.6,289
2025-12-07T02:30,13.8,0.00,23,410.0,421.4,17.1,292
2025-12-07T02:45,14.3,0.00,22,441.0,451.3,18.4,296
2025-12-07T03:00,14.7,0.00,21,467.0,476.0,19.5,298
2025-12-07T03:15,15.0,0.00,20,488.0,495.5,20.3,300
2025-12-07T03:30,15.2,0.00,19,504.0,510.0,20.7,301
2025-12-07T03:45,15.4,0.00,19,518.0,522.5,20.8,304
2025-12-07T04:00,15.6,0.00,18,529.0,531.9,21.2,305
2025-12-07T04:15,15.8,0.00,18,536.0,537.3,21.6,307
2025-12-07T04:30,15.9,0.00,17,538.0,537.7,22.0,308
2025-12-07T04:45,16.0,0.00,17,535.0,533.1,22.0,310
2025-12-07T05:00,16.1,0.00,17,530.0,526.5,22.2,310
2025-12-07T05:15,16.3,0.00,17,519.0,513.9,21.9,311
2025-12-07T05:30,16.6,0.00,16,505.0,498.4,21.7,312
2025-12-07T05:45,16.8,0.00,16,486.0,478.0,21.7,312
2025-12-07T06:00,16.9,0.00,16,464.0,454.6,21.4,312
2025-12-07T06:15,16.9,0.00,16,438.0,427.3,21.7,313
2025-12-07T06:30,16.8,0.00,16,408.0,396.2,21.6,314
2025-12-07T06:45,16.6,0.00,17,375.0,362.2,21.9,315
2025-12-07T07:00,16.4,0.00,17,341.0,327.3,22.1,316
2025-12-07T07:15,16.3,0.00,17,303.0,288.7,22.1,316
2025-12-07T07:30,16.1,0.00,17,264.0,249.2,21.9,315
2025-12-07T07:45,15.9,0.00,18,223.0,208.0,21.4,315
2025-12-07T08:00,15.7,0.00,18,184.0,168.9,20.9,314
2025-12-07T08:15,15.4,0.00,19,145.0,130.1,20.4,312
2025-12-07T08:30,15.1,0.00,19,105.0,90.8,19.4,310
2025-12-07T08:45,14.8,0.00,20,66.0,53.3,18.4,309
2025-12-07T09:00,14.4,0.00,21,31.0,20.9,17.3,306
2025-12-07T09:15,14.0,0.00,22,7.0,0.2,15.9,303
2025-12-07T09:30,13.6,0.00,23,0.0,0.0,14.0,299
2025-12-07T09:45,13.2,0.00,24,0.0,0.0,12.2,294
2025-12-07T10:00,12.8,0.00,25,0.0,0.0,11.0,289
2025-12-07T10:15,12.4,0.00,26,0.0,0.0,10.0,285
2025-12-07T10:30,12.1,0.00,27,0.0,0.0,9.5,281
2025-12-07T10:45,11.8,0.00,28,0.0,0.0,9.1,277
2025-12-07T11:00,11.5,0.00,29,0.0,0.0,8.7,275
2025-12-07T11:15,11.2,0.00,31,0.0,0.0,7.9,273
2025-12-07T11:30,10.8,0.00,33,0.0,0.0,7.6,270
2025-12-07T11:45,10.4,0.00,34,0.0,0.0,6.8,267
2025-12-07T12:00,10.1,0.00,36,0.0,0.0,6.5,267
2025-12-07T12:15,9.8,0.00,37,0.0,0.0,6.1,267
2025-12-07T12:30,9.5,0.00,38,0.0,0.0,6.1,267
2025-12-07T12:45,9.3,0.00,38,0.0,0.0,6.1,267
2025-12-07T13:00,9.0,0.00,39,0.0,0.0,6.1,267
2025-12-07T13:15,8.7,0.00,40,0.0,0.0,6.1,267
2025-12-07T13:30,8.3,0.00,41,0.0,0.0,6.1,267
2025-12-07T13:45,8.0,0.00,43,0.0,0.0,5.8,270
2025-12-07T14:00,7.6,0.00,44,0.0,0.0,5.8,270
2025-12-07T14:15,7.3,0.00,45,0.0,0.0,5.8,270
2025-12-07T14:30,7.0,0.00,47,0.0,0.0,5.8,274
2025-12-07T14:45,6.6,0.00,48,0.0,0.0,5.4,274
2025-12-07T15:00,6.3,0.00,50,0.0,0.0,5.4,278
2025-12-07T15:15,6.0,0.00,52,0.0,0.0,5.4,278
2025-12-07T15:30,5.7,0.00,53,0.0,0.0,5.2,282
2025-12-07T15:45,5.3,0.00,55,0.0,0.0,4.8,283
2025-12-07T16:00,5.0,0.00,57,0.0,0.0,4.9,287
2025-12-07T16:15,4.7,0.00,59,0.0,0.0,5.0,291
2025-12-07T16:30,4.4,0.00,61,0.0,0.0,4.8,297
2025-12-07T16:45,4.1,0.00,63,0.0,0.0,5.0,300
2025-12-07T17:00,3.9,0.00,64,0.0,0.0,5.0,300
2025-12-07T17:15,3.7,0.00,64,0.0,0.0,5.0,300
2025-12-07T17:30,3.6,0.00,64,0.0,0.0,5.3,298
2025-12-07T17:45,3.4,0.00,63,0.0,0.0,5.2,295
2025-12-07T18:00,3.3,0.00,63,0.0,0.0,5.5,293
2025-12-07T18:15,3.2,0.00,64,0.0,0.0,5.8,292
2025-12-07T18:30,3.0,0.00,64,0.0,0.0,6.0,295
2025-12-07T18:45,2.9,0.00,65,0.0,0.0,6.4,297
2025-12-07T19:00,2.8,0.00,66,0.0,0.0,6.4,297
2025-12-07T19:15,2.7,0.00,66,0.0,0.0,6.4,297
2025-12-07T19:30,2.5,0.00,67,0.0,0.0,6.4,297
2025-12-07T19:45,2.4,0.00,67,0.0,0.0,6.4,297
2025-12-07T20:00,2.3,0.00,67,0.0,0.0,6.4,297
2025-12-07T20:15,2.2,0.00,67,0.0,0.0,6.1,298
2025-12-07T20:30,2.1,0.00,68,0.0,0.0,5.6,297
2025-12-07T20:45,2.0,0.00,68,0.0,0.0,5.3,298
2025-12-07T21:00,2.0,0.00,68,0.0,0.0,5.0,300
2025-12-07T21:15,2.0,0.00,67,0.0,0.0,4.9,306
2025-12-07T21:30,2.1,0.00,66,0.0,0.0,4.8,312
2025-12-07T21:45,2.3,0.00,65,0.0,0.0,4.8,318
2025-12-07T22:00,2.4,0.00,64,0.0,0.0,4.9,324
2025-12-07T22:15,2.5,0.00,63,0.0,0.0,4.9,324
2025-12-07T22:30,2.7,0.00,61,0.0,0.0,4.9,324
2025-12-07T22:45,2.8,0.00,60,0.0,0.0,4.4,325
2025-12-07T23:00,3.0,0.00,58,0.0,0.0,4.4,325
2025-12-07T23:15,3.4,0.00,56,0.0,0.0,4.2,329
2025-12-07T23:30,3.8,0.00,54,0.0,0.0,4.0,333
2025-12-07T23:45,4.2,0.00,52,7.0,14.3,3.9,338
2025-12-08T00:00,4.5,0.00,50,24.0,32.0,3.8,343
2025-12-08T00:15,4.7,0.00,49,49.0,58.5,3.8,343
2025-12-08T00:30,4.7,0.00,49,77.0,87.4,3.7,331
2025-12-08T00:45,4.8,0.00,49,105.0,115.8,3.9,326
2025-12-08T01:00,4.9,0.00,49,127.0,137.3,3.9,326
2025-12-08T01:15,5.2,0.00,49,145.0,154.6,3.7,331
2025-12-08T01:30,5.6,0.00,48,163.0,172.0,3.9,338
2025-12-08T01:45,6.1,0.00,47,185.0,193.6,4.0,350
2025-12-08T02:00,6.5,0.00,45,212.0,220.3,4.0,360
2025-12-08T02:15,7.0,0.00,41,240.0,248.0,4.1,15
2025-12-08T02:30,7.6,0.00,36,266.0,273.5,4.5,29
2025-12-08T02:45,8.1,0.00,30,284.0,290.7,5.4,42
2025-12-08T03:00,8.5,0.00,26,295.0,300.7,6.1,50
2025-12-08T03:15,8.8,0.00,23,301.0,305.7,6.7,54
2025-12-08T03:30,8.9,0.00,22,305.0,308.7,7.5,55
2025-12-08T03:45,9.1,0.00,21,314.0,316.8,8.1,58
2025-12-08T04:00,9.2,0.00,20,324.0,325.8,8.4,59
2025-12-08T04:15,9.3,0.00,20,335.0,335.9,8.4,59
2025-12-08T04:30,9.4,0.00,20,345.0,344.9,8.4,59
2025-12-08T04:45,9.5,0.00,20,351.0,349.8,8.1,58
2025-12-08T05:00,9.7,0.00,20,356.0,353.7,8.1,58
2025-12-08T05:15,9.8,0.00,20,359.0,355.5,8.4,59
2025-12-08T05:30,10.0,0.00,21,362.0,357.3,8.7,60
2025-12-08T05:45,10.2,0.00,22,368.0,361.9,8.9,63
2025-12-08T06:00,10.3,0.00,22,378.0,370.4,9.2,64
2025-12-08T06:15,10.4,0.00,22,386.0,376.6,9.0,67
2025-12-08T06:30,10.6,0.00,23,383.0,372.0,9.0,67
2025-12-08T06:45,10.6,0.00,23,362.0,349.7,8.6,68
2025-12-08T07:00,10.7,0.00,23,330.0,316.8,8.4,70
2025-12-08T07:15,10.7,0.00,23,290.0,276.3,8.3,72
2025-12-08T07:30,10.7,0.00,24,249.0,235.1,8.1,77
2025-12-08T07:45,10.6,0.00,24,210.0,195.9,8.0,80
2025-12-08T08:00,10.5,0.00,24,173.0,158.8,8.0,82
2025-12-08T08:15,10.4,0.00,24,136.0,122.0,7.6,85
2025-12-08T08:30,10.3,0.00,24,98.0,84.8,7.6,85
2025-12-08T08:45,10.1,0.00,25,61.0,49.3,7.2,87
2025-12-08T09:00,9.9,0.00,25,29.0,19.6,6.5,87
2025-12-08T09:15,9.6,0.00,26,7.0,0.3,5.8,86
2025-12-08T09:30,9.4,0.00,27,0.0,0.0,4.7,81
2025-12-08T09:45,9.1,0.00,28,0.0,0.0,3.7,79
2025-12-08T10:00,8.9,0.00,29,0.0,0.0,2.7,67
2025-12-08T10:15,8.7,0.00,30,0.0,0.0,2.3,51
2025-12-08T10:30,8.5,0.00,31,0.0,0.0,2.1,31
2025-12-08T10:45,8.3,0.00,33,0.0,0.0,1.9,22
2025-12-08T11:00,8.0,0.00,34,0.0,0.0,2.2,9
2025-12-08T11:15,7.7,0.00,36,0.0,0.0,2.5,360
2025-12-08T11:30,7.4,0.00,38,0.0,0.0,2.5,360
2025-12-08T11:45,7.0,0.00,39,0.0,0.0,2.9,360
2025-12-08T12:00,6.7,0.00,41,0.0,0.0,2.9,360
2025-12-08T12:15,6.5,0.00,42,0.0,0.0,2.9,353
2025-12-08T12:30,6.3,0.00,43,0.0,0.0,3.0,346
2025-12-08T12:45,6.1,0.00,44,0.0,0.0,2.7,337
2025-12-08T13:00,5.9,0.00,45,0.0,0.0,2.9,330
2025-12-08T13:15,5.7,0.00,46,0.0,0.0,3.1,324
2025-12-08T13:30,5.4,0.00,47,0.0,0.0,3.3,319
2025-12-08T13:45,5.2,0.00,49,0.0,0.0,3.3,319
2025-12-08T14:00,4.9,0.00,50,0.0,0.0,3.6,315
2025-12-08T14:15,4.6,0.00,52,0.0,0.0,3.8,311
2025-12-08T14:30,4.3,0.00,53,0.0,0.0,3.8,311
2025-12-08T14:45,4.0,0.00,55,0.0,0.0,3.9,304
2025-12-08T15:00,3.7,0.00,57,0.0,0.0,3.9,304
2025-12-08T15:15,3.4,0.00,59,0.0,0.0,3.9,304
2025-12-08T15:30,3.2,0.00,60,0.0,0.0,4.2,301
2025-12-08T15:45,2.9,0.00,62,0.0,0.0,4.2,301
2025-12-08T16:00,2.7,0.00,63,0.0,0.0,4.2,301
2025-12-08T16:15,2.5,0.00,65,0.0,0.0,4.2,301
2025-12-08T16:30,2.3,0.00,66,0.0,0.0,4.4,305
2025-12-08T16:45,2.2,0.00,68,0.0,0.0,4.4,305
2025-12-08T17:00,2.1,0.00,68,0.0,0.0,4.4,305
2025-12-08T17:15,2.1,0.00,67,0.0,0.0,4.4,305
2025-12-08T17:30,2.1,0.00,65,0.0,0.0,4.4,305
2025-12-08T17:45,2.2,0.00,63,0.0,0.0,4.4,305
2025-12-08T18:00,2.1,0.00,62,0.0,0.0,4.4,305
2025-12-08T18:15,2.0,0.00,63,0.0,0.0,4.4,305
2025-12-08T18:30,1.8,0.00,64,0.0,0.0,4.7,302
2025-12-08T18:45,1.5,0.00,66,0.0,0.0,4.8,297
2025-12-08T19:00,1.4,0.00,67,0.0,0.0,4.8,297
2025-12-08T19:15,1.3,0.00,68,0.0,0.0,4.8,297
2025-12-08T19:30,1.2,0.00,69,0.0,0.0,4.8,297
2025-12-08T19:45,1.2,0.00,69,0.0,0.0,4.8,297
2025-12-08T20:00,1.1,0.00,70,0.0,0.0,4.8,297
2025-12-08T20:15,1.1,0.00,71,0.0,0.0,4.8,297
2025-12-08T20:30,1.1,0.00,71,0.0,0.0,4.8,297
2025-12-08T20:45,1.1,0.00,72,0.0,0.0,4.7,293
2025-12-08T21:00,1.1,0.00,72,0.0,0.0,4.7,293
2025-12-08T21:15,1.1,0.00,73,0.0,0.0,4.7,293
2025-12-08T21:30,1.1,0.00,73,0.0,0.0,4.7,293
2025-12-08T21:45,1.1,0.00,74,0.0,0.0,4.7,293
2025-12-08T22:00,1.1,0.00,74,0.0,0.0,4.7,293
2025-12-08T22:15,1.1,0.00,75,0.0,0.0,4.7,293
2025-12-08T22:30,1.1,0.00,75,0.0,0.0,4.2,290
2025-12-08T22:45,1.0,0.00,76,0.0,0.0,4.2,290
2025-12-08T23:00,1.0,0.00,76,0.0,0.0,4.2,290
2025-12-08T23:15,1.0,0.00,76,0.0,0.0,4.2,290
2025-12-08T23:30,1.0,0.00,76,0.0,0.0,4.3,294
2025-12-08T23:45,1.0,0.00,76,7.0,15.2,4.8,297
2025-12-09T00:00,1.0,0.00,76,27.0,36.3,4.8,297
2025-12-09T00:15,1.1,0.00,76,55.0,65.9,4.8,297
2025-12-09T00:30,1.3,0.00,75,89.0,101.2,4.8,297
2025-12-09T00:45,1.5,0.00,74,123.0,135.8,4.8,297
2025-12-09T01:00,1.9,0.00,73,156.0,168.8,4.8,297
2025-12-09T01:15,2.5,0.00,72,185.0,197.4,4.5,299
2025-12-09T01:30,3.2,0.00,71,215.0,227.0,4.2,301
2025-12-09T01:45,4.0,0.00,69,250.0,261.7,3.7,299
2025-12-09T02:00,4.8,0.00,66,289.0,300.4,3.4,302
2025-12-09T02:15,5.7,0.00,60,330.0,341.0,2.9,300
2025-12-09T02:30,6.7,0.00,52,368.0,378.4,2.4,297
2025-12-09T02:45,7.6,0.00,44,401.0,410.5,1.6,297
2025-12-09T03:00,8.4,0.00,38,426.0,434.3,1.1,288
2025-12-09T03:15,9.0,0.00,34,447.0,454.0,0.7,270
2025-12-09T03:30,9.4,0.00,32,461.0,466.6,0.5,225
2025-12-09T03:45,9.8,0.00,31,473.0,477.2,0.4,180
2025-12-09T04:00,10.1,0.00,30,480.0,482.8,0.8,153
2025-12-09T04:15,10.5,0.00,29,482.0,483.3,1.3,146
2025-12-09T04:30,10.7,0.00,29,477.0,476.8,1.5,135
2025-12-09T04:45,11.0,0.00,29,466.0,464.4,2.1,121
2025-12-09T05:00,11.2,0.00,29,447.0,444.1,2.4,117
2025-12-09T05:15,11.4,0.00,30,422.0,418.0,3.0,104
2025-12-09T05:30,11.6,0.00,30,396.0,390.9,3.6,96
2025-12-09T05:45,11.8,0.00,31,372.0,365.9,4.3,85
2025-12-09T06:00,11.9,0.00,32,349.0,342.0,4.7,81
2025-12-09T06:15,12.0,0.00,32,326.0,318.1,5.2,78
2025-12-09T06:30,12.0,0.00,33,300.0,291.4,5.2,78
2025-12-09T06:45,12.0,0.00,33,272.0,262.8,5.6,75
2025-12-09T07:00,12.0,0.00,33,242.0,232.3,5.6,75
2025-12-09T07:15,12.0,0.00,33,211.0,201.1,5.6,75
2025-12-09T07:30,12.0,0.00,33,181.0,170.9,5.7,72
2025-12-09T07:45,12.0,0.00,34,151.0,140.9,5.7,72
2025-12-09T08:00,11.9,0.00,34,123.0,113.0,5.7,72
2025-12-09T08:15,11.8,0.00,35,96.0,86.2,5.2,74
2025-12-09T08:30,11.7,0.00,35,69.0,59.7,4.9,73
2025-12-09T08:45,11.6,0.00,36,43.0,34.7,4.5,76
2025-12-09T09:00,11.5,0.00,37,20.0,13.5,4.0,80
2025-12-09T09:15,11.3,0.00,38,4.0,0.2,3.7,79
2025-12-09T09:30,11.1,0.00,40,0.0,0.0,3.3,84
2025-12-09T09:45,10.9,0.00,41,0.0,0.0,3.3,84
2025-12-09T10:00,10.7,0.00,42,0.0,0.0,2.9,83
2025-12-09T10:15,10.5,0.00,43,0.0,0.0,2.5,90
2025-12-09T10:30,10.4,0.00,44,0.0,0.0,2.5,90
2025-12-09T10:45,10.2,0.00,44,0.0,0.0,2.5,98
2025-12-09T11:00,10.0,0.00,45,0.0,0.0,2.2,99
2025-12-09T11:15,9.8,0.00,45,0.0,0.0,1.8,90
2025-12-09T11:30,9.5,0.00,46,0.0,0.0,1.8,79
2025-12-09T11:45,9.2,0.00,46,0.0,0.0,1.6,63
2025-12-09T12:00,9.0,0.00,46,0.0,0.0,1.5,45
2025-12-09T12:15,9.0,0.00,46,0.0,0.0,1.6,27
2025-12-09T12:30,9.0,0.00,45,0.0,0.0,1.8,11
