time,total_active_kw,total_daily_pv_kwh,total_daily_kwh,mean_inner_temp,status_ok
2025-01-29 04:00:00,0.0,0.0,0.0,6.333333333333333,0
2025-01-29 04:15:00,0.0,0.0,0.0,6.233333333333334,0
2025-01-29 04:30:00,0.0,0.0,0.0,6.099999999999999,0
2025-01-29 04:45:00,0.0,0.0,0.0,9.0,0
2025-01-29 05:00:00,0.0,0.0,0.0,8.95,0
2025-01-29 05:15:00,0.0,0.0,0.0,8.850000000000001,0
2025-01-29 05:30:00,0.0,0.0,0.0,8.75,0
2025-01-29 05:45:00,0.0,0.0,0.0,8.75,0
2025-01-29 06:00:00,0.0,0.0,0.0,8.649999999999999,0
2025-01-29 06:15:00,0.0,0.0,0.0,8.6,0
2025-01-29 06:30:00,0.0,0.0,0.0,8.649999999999999,0
2025-01-29 06:45:00,0.0,0.0,0.0,8.5,0
2025-01-29 07:00:00,0.0,0.0,0.0,1.825,0
2025-01-29 07:15:00,0.0,0.0,0.0,-3.528861788617886,0
2025-01-29 07:30:00,0.0,0.0,0.03,-2.0120141342756184,0
2025-01-29 07:45:00,0.0,0.0,0.7100000000000001,-0.8279863481228669,0
2025-01-29 08:00:00,0.0,0.0,3.3900000000000006,-0.031740614334470965,0
2025-01-29 08:15:00,0.0,0.0,9.42,0.9081911262798633,0
2025-01-29 08:30:00,0.0,0.0,20.08,1.8197952218430036,0
2025-01-29 08:45:00,0.0,0.0,36.26,2.9470989761092152,0
2025-01-29 09:00:00,0.0,0.0,58.739999999999995,4.08259385665529,0
2025-01-29 09:15:00,0.0,0.0,87.75999999999999,5.162798634812287,0
2025-01-29 09:30:00,0.0,0.0,124.25999999999999,6.284641638225256,0
2025-01-29 09:45:00,0.0,0.0,168.14,7.49556313993174,0
2025-01-29 10:00:00,0.0,0.0,218.66000000000003,8.631058020477816,0
2025-01-29 10:15:00,0.0,0.0,275.39000000000004,9.80716723549488,0
2025-01-29 10:30:00,0.0,0.0,336.7,10.93174061433447,0
2025-01-29 10:45:00,0.0,0.0,402.19000000000005,12.054607508532424,0
2025-01-29 11:00:00,0.0,0.0,471.93,13.08122866894198,0
2025-01-29 11:15:00,0.0,0.0,545.79,13.93037542662116,0
2025-01-29 11:30:00,0.0,0.0,624.9,14.751194539249148,0
2025-01-29 11:45:00,0.0,0.0,707.9399999999999,15.402730375426621,0
2025-01-29 12:00:00,0.0,0.0,796.0500000000001,16.075767918088737,0
2025-01-29 12:15:00,0.0,0.0,889.29,16.87542662116041,0
2025-01-29 12:30:00,0.0,0.0,986.8899999999999,17.577815699658704,0
2025-01-29 12:45:00,0.0,0.0,1076.41,18.060409556313992,0
2025-01-29 13:00:00,0.0,0.0,1159.9,17.970307167235497,0
2025-01-29 13:15:00,0.0,0.0,1251.59,18.073720136518773,0
2025-01-29 13:30:00,0.0,0.0,1338.97,18.18532423208191,0
2025-01-29 13:45:00,0.0,0.0,1440.92,18.39453924914676,0
2025-01-29 14:00:00,0.0,0.0,1567.2399999999998,18.972013651877134,0
2025-01-29 14:15:00,0.0,0.0,1664.62,19.134129692832765,0
2025-01-29 14:30:00,0.0,0.0,1766.04,18.893174061433445,0
2025-01-29 14:45:00,0.0,0.0,1874.5,18.811945392491467,0
2025-01-29 15:00:00,0.0,0.0,1958.0000000000002,18.52013651877133,0
2025-01-29 15:15:00,0.0,0.0,2018.33,18.108532423208192,0
2025-01-29 15:30:00,0.0,0.0,2075.01,17.60136518771331,0
2025-01-29 15:45:00,0.0,0.0,2132.48,17.170648464163822,0
2025-01-29 16:00:00,0.0,0.0,2177.6800000000003,16.72798634812287,0
2025-01-29 16:15:00,0.0,0.0,2215.42,16.37269624573379,0
2025-01-29 16:30:00,0.0,0.0,2250.67,16.06996587030717,0
2025-01-29 16:45:00,0.0,0.0,2286.02,15.829351535836178,0
2025-01-29 17:00:00,0.0,0.0,2318.5099999999998,15.640614334470989,0
2025-01-29 17:15:00,0.0,0.0,2340.69,15.276109215017064,0
2025-01-29 17:30:00,0.0,0.0,2352.2,14.685324232081912,0
2025-01-29 17:45:00,0.0,0.0,2355.98,14.00580204778157,0
2025-01-29 18:00:00,0.0,0.0,2356.9,13.275085324232082,0
2025-01-29 18:15:00,0.0,0.0,2356.95,17.522222222222222,0
2025-01-29 18:30:00,0.0,0.0,2356.95,16.25588235294118,0
2025-01-29 18:45:00,0.0,0.0,146.26,16.666666666666668,0
2025-01-29 19:00:00,0.0,0.0,15.270000000000001,18.366666666666667,0
2025-01-29 19:15:00,0.0,0.0,146.26,15.6,0
2025-01-29 19:30:00,0.0,0.0,146.26,15.266666666666666,0
2025-01-29 19:45:00,0.0,0.0,146.26,14.866666666666665,0
2025-01-29 20:00:00,0.0,0.0,146.26,5.187951807228916,0
2025-01-29 20:15:00,0.0,0.0,146.26,5.1140625,0
2025-01-29 20:30:00,0.0,0.0,15.14,8.528571428571428,0
2025-01-29 20:45:00,0.0,0.0,146.26,8.210344827586207,0
2025-01-29 21:00:00,0.0,0.0,146.26,8.492857142857144,0
2025-01-29 21:15:00,0.0,0.0,146.26,8.35,0
2025-01-29 21:30:00,0.0,0.0,146.26,8.132142857142856,0
2025-01-29 21:45:00,0.0,0.0,146.26,7.896428571428571,0
2025-01-29 22:00:00,0.0,0.0,146.26,7.660714285714286,0
2025-01-29 22:15:00,0.0,0.0,146.26,7.410714285714286,0
2025-01-29 22:30:00,0.0,0.0,15.14,7.45925925925926,0
2025-01-29 22:45:00,0.0,0.0,146.26,6.9750000000000005,0
2025-01-29 23:00:00,0.0,0.0,146.26,6.748275862068965,0
2025-01-29 23:15:00,0.0,0.0,146.26,6.571428571428571,0
2025-01-29 23:30:00,0.0,0.0,146.26,6.403571428571429,0
2025-01-29 23:45:00,0.0,0.0,131.12,5.523809523809524,0
2025-01-30 00:00:00,0.0,0.0,0.0,5.338095238095238,0
2025-01-30 00:15:00,0.0,0.0,0.0,5.185714285714286,0
2025-01-30 00:30:00,0.0,0.0,0.0,5.792857142857143,0
2025-01-30 00:45:00,0.0,0.0,0.0,5.660714285714286,0
2025-01-30 01:00:00,0.0,0.0,0.0,5.614285714285714,0
2025-01-30 01:15:00,0.0,0.0,0.0,5.428571428571429,0
2025-01-30 01:30:00,0.0,0.0,0.0,5.314285714285715,0
2025-01-30 01:45:00,0.0,0.0,0.0,5.207142857142857,0
2025-01-30 02:00:00,0.0,0.0,0.0,5.089285714285714,0
2025-01-30 02:15:00,0.0,0.0,0.0,4.996428571428572,0
2025-01-30 02:30:00,0.0,0.0,0.0,5.137037037037037,0
2025-01-30 02:45:00,0.0,0.0,0.0,4.992857142857143,0
2025-01-30 03:00:00,0.0,0.0,0.0,4.985714285714286,0
2025-01-30 03:15:00,0.0,0.0,0.0,4.917857142857143,0
2025-01-30 03:30:00,0.0,0.0,0.0,4.821428571428571,0
2025-01-30 03:45:00,0.0,0.0,0.0,4.742857142857143,0
2025-01-30 04:00:00,0.0,0.0,0.0,4.739285714285714,0
2025-01-30 04:15:00,0.0,0.0,0.0,4.664285714285714,0
2025-01-30 04:30:00,0.0,0.0,0.0,4.578571428571428,0
2025-01-30 04:45:00,0.0,0.0,0.0,4.766666666666667,0
2025-01-30 05:00:00,0.0,0.0,0.0,4.803703703703703,0
2025-01-30 05:15:00,0.0,0.0,0.0,4.781481481481482,0
2025-01-30 05:30:00,0.0,0.0,0.0,4.722222222222222,0
2025-01-30 05:45:00,0.0,0.0,0.0,4.618518518518519,0
2025-01-30 06:00:00,0.0,0.0,0.0,4.544444444444444,0
2025-01-30 06:15:00,0.0,0.0,0.0,4.448148148148148,0
2025-01-30 06:30:00,0.0,0.0,0.0,4.392592592592592,0
2025-01-30 06:45:00,0.0,0.0,0.0,4.388888888888889,0
2025-01-30 07:00:00,0.0,0.0,0.0,3.1307692307692307,0
2025-01-30 07:15:00,0.0,0.0,0.0,2.493165467625899,0
2025-01-30 07:30:00,0.0,0.0,1.1,3.798269896193772,0
2025-01-30 07:45:00,0.0,0.0,15.46,5.024232081911262,0
2025-01-30 08:00:00,0.0,0.0,74.28,6.143344709897611,0
2025-01-30 08:15:00,0.0,0.0,182.32,7.30716723549488,0
2025-01-30 08:30:00,0.0,0.0,316.12,8.39556313993174,0
2025-01-30 08:45:00,0.0,0.0,517.1500000000001,9.658361774744028,0
2025-01-30 09:00:00,0.0,0.0,755.7,10.938566552901024,0
2025-01-30 09:15:00,0.0,0.0,1079.97,12.338225255972697,0
2025-01-30 09:30:00,0.0,0.0,1493.71,13.810238907849829,0
2025-01-30 09:45:00,0.0,0.0,1978.01,15.237883959044368,0
2025-01-30 10:00:00,0.0,0.0,2451.49,16.40307167235495,0
2025-01-30 10:15:00,0.0,0.0,2827.65,17.132081911262798,0
2025-01-30 10:30:00,0.0,0.0,3471.0499999999997,18.03105802047782,0
2025-01-30 10:45:00,0.0,0.0,4523.57,19.691808873720134,0
2025-01-30 11:00:00,0.0,0.0,5242.52,20.58361774744027,0
2025-01-30 11:15:00,0.0,0.0,6176.629999999999,20.957337883959045,0
2025-01-30 11:30:00,0.0,0.0,7227.6900000000005,21.735494880546074,0
2025-01-30 11:45:00,0.0,0.0,8311.86,22.43003412969283,0
2025-01-30 12:00:00,0.0,0.0,9245.220000000001,22.8320819112628,0
2025-01-30 12:15:00,0.0,0.0,10081.01,22.993174061433447,0
2025-01-30 12:30:00,0.0,0.0,11202.77,23.493174061433447,0
2025-01-30 12:45:00,0.0,0.0,12264.35,23.80750853242321,0
2025-01-30 13:00:00,0.0,0.0,13216.869999999999,23.89863481228669,0
2025-01-30 13:15:00,0.0,0.0,14202.77,23.720819112627986,0
2025-01-30 13:30:00,0.0,0.0,15259.730000000001,23.86109215017065,0
2025-01-30 13:45:00,0.0,0.0,16310.3,23.929692832764506,0
2025-01-30 14:00:00,0.0,0.0,17141.329999999998,23.829351535836178,0
2025-01-30 14:15:00,0.0,0.0,17859.239999999998,23.70170648464164,0
2025-01-30 14:30:00,0.0,0.0,18516.4,23.682935153583617,0
2025-01-30 14:45:00,0.0,0.0,19178.7,23.66825938566553,0
2025-01-30 15:00:00,0.0,0.0,19810.9,23.60887372013652,0
2025-01-30 15:15:00,0.0,0.0,20437.41,23.581569965870305,0
2025-01-30 15:30:00,0.0,0.0,21383.26,23.773037542662117,0
2025-01-30 15:45:00,0.0,0.0,22271.71,24.245392491467577,0
2025-01-30 16:00:00,0.0,0.0,23114.42,24.412286689419794,0
2025-01-30 16:15:00,0.0,0.0,23871.96,24.829692832764508,0
2025-01-30 16:30:00,0.0,0.0,24375.42,24.44368600682594,0
2025-01-30 16:45:00,0.0,0.0,24817.989999999998,23.7901023890785,0
2025-01-30 17:00:00,0.0,0.0,25216.12,23.245392491467577,0
2025-01-30 17:15:00,0.0,0.0,25489.91,22.48401360544218,0
2025-01-30 17:30:00,0.0,0.0,25645.69,21.749659863945578,0
2025-01-30 17:45:00,0.0,0.0,25721.08,20.914285714285715,0
2025-01-30 18:00:00,0.0,0.0,25728.61,19.895238095238096,0
2025-01-30 18:15:00,0.0,0.0,25728.719999999998,17.09826989619377,0
2025-01-30 18:30:00,0.0,0.0,25728.699999999997,12.858885017421603,0
2025-01-30 18:45:00,0.0,0.0,2507.25,19.3875,0
2025-01-30 19:00:00,0.0,0.0,2507.24,18.825641025641026,0
2025-01-30 19:15:00,0.0,0.0,2595.34,16.7975,0
2025-01-30 19:30:00,0.0,0.0,2507.24,16.06153846153846,0
2025-01-30 19:45:00,0.0,0.0,2595.34,14.6675,0
2025-01-30 20:00:00,0.0,0.0,2572.3799999999997,14.146153846153847,0
2025-01-30 20:15:00,0.0,0.0,2572.3799999999997,13.374358974358975,0
2025-01-30 20:30:00,0.0,0.0,2484.2799999999997,12.728205128205127,0
2025-01-30 20:45:00,0.0,0.0,2572.38,11.84,0
2025-01-30 21:00:00,0.0,0.0,2484.2799999999997,11.628205128205128,0
2025-01-30 21:15:00,0.0,0.0,2572.3799999999997,11.184615384615384,0
2025-01-30 21:30:00,0.0,0.0,2572.3799999999997,10.805128205128204,0
2025-01-30 21:45:00,0.0,0.0,2484.2799999999997,10.763157894736842,0
2025-01-30 22:00:00,0.0,0.0,2572.38,9.975,0
2025-01-30 22:15:00,0.0,0.0,2572.38,9.692499999999999,0
2025-01-30 22:30:00,0.0,0.0,2572.38,9.440000000000001,0
2025-01-30 22:45:00,0.0,0.0,2572.38,9.2225,0
2025-01-30 23:00:00,0.0,0.0,2572.38,9.05,0
2025-01-30 23:15:00,0.0,0.0,2572.3799999999997,9.105128205128207,0
2025-01-30 23:30:00,0.0,0.0,2484.2799999999997,9.148717948717948,0
2025-01-30 23:45:00,0.0,0.0,1690.48,7.378260869565217,0
2025-01-31 00:00:00,0.0,0.0,0.0,7.365217391304348,0
2025-01-31 00:15:00,0.0,0.0,0.0,7.054166666666666,0
2025-01-31 00:30:00,0.0,0.0,0.0,8.684999999999999,0
2025-01-31 00:45:00,0.0,0.0,0.0,8.917948717948718,0
2025-01-31 01:00:00,0.0,0.0,0.0,8.7225,0
2025-01-31 01:15:00,0.0,0.0,0.0,8.964102564102564,0
2025-01-31 01:30:00,0.0,0.0,0.0,8.765,0
2025-01-31 01:45:00,0.0,0.0,0.0,8.875,0
2025-01-31 02:00:00,0.0,0.0,0.0,8.7975,0
2025-01-31 02:15:00,0.0,0.0,0.0,9.02051282051282,0
2025-01-31 02:30:00,0.0,0.0,0.0,9.143589743589745,0
2025-01-31 02:45:00,0.0,0.0,0.0,9.033333333333333,0
2025-01-31 03:00:00,0.0,0.0,0.0,9.025641025641026,0
2025-01-31 03:15:00,0.0,0.0,0.0,9.015384615384615,0
2025-01-31 03:30:00,0.0,0.0,0.0,9.007692307692308,0
2025-01-31 03:45:00,0.0,0.0,0.0,9.007692307692308,0
2025-01-31 04:00:00,0.0,0.0,0.0,9.012820512820513,0
2025-01-31 04:15:00,0.0,0.0,0.0,9.213157894736844,0
2025-01-31 04:30:00,0.0,0.0,0.0,8.943589743589744,0
2025-01-31 04:45:00,0.0,0.0,0.0,8.917948717948718,0
2025-01-31 05:00:00,0.0,0.0,0.0,8.902564102564103,0
2025-01-31 05:15:00,0.0,0.0,0.0,8.87948717948718,0
2025-01-31 05:30:00,0.0,0.0,0.0,8.85897435897436,0
2025-01-31 05:45:00,0.0,0.0,0.0,9.076315789473684,0
2025-01-31 06:00:00,0.0,0.0,0.0,9.06578947368421,0
2025-01-31 06:15:00,0.0,0.0,0.0,9.055263157894737,0
2025-01-31 06:30:00,0.0,0.0,0.0,9.042105263157895,0
2025-01-31 06:45:00,0.0,0.0,0.0,9.042105263157895,0
2025-01-31 07:00:00,0.0,0.0,0.0,9.036842105263156,0
2025-01-31 07:15:00,0.0,0.0,0.0,6.079370629370629,0
2025-01-31 07:30:00,0.0,0.0,0.0,6.869097222222222,0
2025-01-31 07:45:00,0.0,0.0,2.16,7.6335640138408305,0
2025-01-31 08:00:00,0.0,0.0,33.730000000000004,8.86326530612245,0
2025-01-31 08:15:00,0.0,0.0,101.15,10.100340136054422,0
2025-01-31 08:30:00,0.0,0.0,198.79,11.263945578231292,0
2025-01-31 08:45:00,0.0,0.0,391.22999999999996,12.476530612244897,0
2025-01-31 09:00:00,0.0,0.0,636.35,13.654081632653062,0
2025-01-31 09:15:00,0.0,0.0,893.06,14.691836734693876,0
2025-01-31 09:30:00,0.0,0.0,1198.55,15.54251700680272,0
2025-01-31 09:45:00,0.0,0.0,1579.62,16.39421768707483,0
2025-01-31 10:00:00,0.0,0.0,2086.7599999999998,17.321428571428573,0
2025-01-31 10:15:00,0.0,0.0,2712.5899999999997,18.35578231292517,0
2025-01-31 10:30:00,0.0,0.0,3354.96,19.286054421768707,0
2025-01-31 10:45:00,0.0,0.0,4160.01,20.365306122448978,0
2025-01-31 11:00:00,0.0,0.0,4906.82,21.079591836734693,0
2025-01-31 11:15:00,0.0,0.0,5659.2300000000005,21.766666666666666,0
2025-01-31 11:30:00,0.0,0.0,6482.219999999999,22.195238095238093,0
2025-01-31 11:45:00,0.0,0.0,7231.03,22.54591836734694,0
2025-01-31 12:00:00,0.0,0.0,7945.55,22.853401360544215,0
2025-01-31 12:15:00,0.0,0.0,8726.23,23.17687074829932,0
2025-01-31 12:30:00,0.0,0.0,9513.21,23.48061224489796,0
2025-01-31 12:45:00,0.0,0.0,10354.829999999998,23.897619047619045,0
2025-01-31 13:00:00,0.0,0.0,11379.960000000001,24.2734693877551,0
2025-01-31 13:15:00,0.0,0.0,12673.7,24.989455782312923,0
2025-01-31 13:30:00,0.0,0.0,13994.01,25.641496598639456,0
2025-01-31 13:45:00,0.0,0.0,15303.72,26.25578231292517,0
2025-01-31 14:00:00,0.0,0.0,16601.79,26.781972789115645,0
2025-01-31 14:15:00,0.0,0.0,17888.949999999997,26.973809523809525,0
2025-01-31 14:30:00,0.0,0.0,19060.469999999998,27.134693877551022,0
2025-01-31 14:45:00,0.0,0.0,20294.260000000002,27.252721088435376,0
2025-01-31 15:00:00,0.0,0.0,21347.39,27.44761904761905,0
2025-01-31 15:15:00,0.0,0.0,22209.129999999997,27.124829931972787,0
2025-01-31 15:30:00,0.0,0.0,22966.480000000003,26.766666666666666,0
2025-01-31 15:45:00,0.0,0.0,23602.670000000002,26.080272108843538,0
2025-01-31 16:00:00,0.0,0.0,24184.08,25.397278911564626,0
2025-01-31 16:15:00,0.0,0.0,24679.21,24.768707482993197,0
2025-01-31 16:30:00,0.0,0.0,24976.06,23.916666666666668,0
2025-01-31 16:45:00,0.0,0.0,25307.83,23.176190476190477,0
2025-01-31 17:00:00,0.0,0.0,25629.91,22.482312925170067,0
2025-01-31 17:15:00,0.0,0.0,25794.93,21.68469387755102,0
2025-01-31 17:30:00,0.0,0.0,25899.789999999997,20.89455782312925,0
2025-01-31 17:45:00,0.0,0.0,25939.75,20.010544217687077,0
2025-01-31 18:00:00,0.0,0.0,25946.36,19.005536332179933,0
2025-01-31 18:15:00,0.0,0.0,25946.58,16.18466898954704,0
2025-01-31 18:30:00,0.0,0.0,25816.27,11.81731448763251,0
2025-01-31 18:45:00,0.0,0.0,2949.9499999999994,16.504761904761907,0
2025-01-31 19:00:00,0.0,0.0,2773.87,16.057499999999997,0
2025-01-31 19:15:00,0.0,0.0,2925.5299999999997,14.816666666666666,0
2025-01-31 19:30:00,0.0,0.0,2925.5299999999997,13.935714285714285,0
2025-01-31 19:45:00,0.0,0.0,2860.4700000000003,13.226829268292683,0
2025-01-31 20:00:00,0.0,0.0,2690.11,12.964102564102564,0
2025-01-31 20:15:00,0.0,0.0,2690.11,12.317948717948717,0
2025-01-31 20:30:00,0.0,0.0,2723.75,11.4375,0
2025-01-31 20:45:00,0.0,0.0,2788.81,10.65609756097561,0
2025-01-31 21:00:00,0.0,0.0,2788.81,10.226829268292683,0
2025-01-31 21:15:00,0.0,0.0,2788.81,9.963414634146341,0
2025-01-31 21:30:00,0.0,0.0,2788.81,9.458536585365854,0
2025-01-31 21:45:00,0.0,0.0,2788.81,9.129268292682926,0
2025-01-31 22:00:00,0.0,0.0,2788.81,8.899999999999999,0
2025-01-31 22:15:00,0.0,0.0,2788.81,8.512195121951219,0
2025-01-31 22:30:00,0.0,0.0,2788.81,8.22439024390244,0
2025-01-31 22:45:00,0.0,0.0,2788.81,7.953658536585366,0
2025-01-31 23:00:00,0.0,0.0,2788.81,7.697560975609757,0
2025-01-31 23:15:00,0.0,0.0,2788.81,7.451219512195122,0
2025-01-31 23:30:00,0.0,0.0,2723.75,7.425,0
2025-01-31 23:45:00,0.0,0.0,2006.5999999999997,5.858064516129032,0
2025-02-01 00:00:00,0.0,0.0,0.0,5.8100000000000005,0
2025-02-01 00:15:00,0.0,0.0,0.0,5.45483870967742,0
2025-02-01 00:30:00,0.0,0.0,0.0,6.490243902439025,0
2025-02-01 00:45:00,0.0,0.0,0.0,6.475,0
2025-02-01 01:00:00,0.0,0.0,0.0,6.285,0
2025-02-01 01:15:00,0.0,0.0,0.0,5.978048780487804,0
2025-02-01 01:30:00,0.0,0.0,0.0,5.795121951219512,0
2025-02-01 01:45:00,0.0,0.0,0.0,5.651219512195122,0
2025-02-01 02:00:00,0.0,0.0,0.0,5.517073170731707,0
2025-02-01 02:15:00,0.0,0.0,0.0,5.515,0
2025-02-01 02:30:00,0.0,0.0,0.0,5.41,0
2025-02-01 02:45:00,0.0,0.0,0.0,5.139024390243902,0
2025-02-01 03:00:00,0.0,0.0,0.0,5.1725,0
2025-02-01 03:15:00,0.0,0.0,0.0,5.012195121951219,0
2025-02-01 03:30:00,0.0,0.0,0.0,4.9,0
2025-02-01 03:45:00,0.0,0.0,0.0,4.84390243902439,0
2025-02-01 04:00:00,0.0,0.0,0.0,4.826829268292683,0
2025-02-01 04:15:00,0.0,0.0,0.0,4.8825,0
2025-02-01 04:30:00,0.0,0.0,0.0,4.765853658536585,0
2025-02-01 04:45:00,0.0,0.0,0.0,4.8549999999999995,0
2025-02-01 05:00:00,0.0,0.0,0.0,4.8549999999999995,0
2025-02-01 05:15:00,0.0,0.0,0.0,4.8675,0
2025-02-01 05:30:00,0.0,0.0,0.0,5.007692307692308,0
2025-02-01 05:45:00,0.0,0.0,0.0,4.9743589743589745,0
2025-02-01 06:00:00,0.0,0.0,0.0,4.933333333333334,0
2025-02-01 06:15:00,0.0,0.0,0.0,4.912820512820512,0
2025-02-01 06:30:00,0.0,0.0,0.0,4.930769230769231,0
2025-02-01 06:45:00,0.0,0.0,0.0,4.971794871794872,0
2025-02-01 07:00:00,0.0,0.0,0.0,4.826829268292683,0
2025-02-01 07:15:00,0.0,0.0,0.0,3.4793706293706292,0
2025-02-01 07:30:00,0.0,0.0,0.0,3.96794425087108,0
2025-02-01 07:45:00,0.0,0.0,5.380000000000001,4.957291666666666,0
2025-02-01 08:00:00,0.0,0.0,38.769999999999996,6.302040816326531,0
2025-02-01 08:15:00,0.0,0.0,107.67000000000002,7.606122448979591,0
2025-02-01 08:30:00,0.0,0.0,215.39,8.90578231292517,0
2025-02-01 08:45:00,0.0,0.0,349.23,10.112244897959183,0
2025-02-01 09:00:00,0.0,0.0,502.19,11.198639455782313,0
2025-02-01 09:15:00,0.0,0.0,736.4300000000001,12.299319727891156,0
2025-02-01 09:30:00,0.0,0.0,1031.37,13.301020408163266,0
2025-02-01 09:45:00,0.0,0.0,1385.06,14.333673469387756,0
2025-02-01 10:00:00,0.0,0.0,1814.4099999999999,15.321428571428571,0
2025-02-01 10:15:00,0.0,0.0,2280.06,16.276530612244898,0
2025-02-01 10:30:00,0.0,0.0,2823.78,17.263945578231294,0
2025-02-01 10:45:00,0.0,0.0,3382.92,18.1265306122449,0
2025-02-01 11:00:00,0.0,0.0,4053.74,18.993877551020407,0
2025-02-01 11:15:00,0.0,0.0,4712.82,19.73843537414966,0
2025-02-01 11:30:00,0.0,0.0,5349.15,20.237074829931974,0
2025-02-01 11:45:00,0.0,0.0,5875.82,20.547619047619047,0
2025-02-01 12:00:00,0.0,0.0,6477.9400000000005,20.872108843537415,0
2025-02-01 12:15:00,0.0,0.0,7115.32,21.204761904761906,0
2025-02-01 12:30:00,0.0,0.0,7716.119999999999,21.41768707482993,0
2025-02-01 12:45:00,0.0,0.0,8475.970000000001,21.862925170068028,0
2025-02-01 13:00:00,0.0,0.0,9087.46,21.941836734693876,0
2025-02-01 13:15:00,0.0,0.0,9778.07,22.120068027210884,0
2025-02-01 13:30:00,0.0,0.0,10338.82,22.207482993197278,0
2025-02-01 13:45:00,0.0,0.0,10930.880000000001,22.276530612244898,0
2025-02-01 14:00:00,0.0,0.0,11504.52,22.422525597269626,0
2025-02-01 14:15:00,0.0,0.0,12246.179999999998,22.71224489795918,0
2025-02-01 14:30:00,0.0,0.0,12756.66,22.63605442176871,0
2025-02-01 14:45:00,0.0,0.0,13287.2,22.587074829931975,0
2025-02-01 15:00:00,0.0,0.0,13755.25,22.56996587030717,0
2025-02-01 15:15:00,0.0,0.0,14240.939999999999,22.466666666666665,0
2025-02-01 15:30:00,0.0,0.0,14622.909999999998,22.382993197278914,0
2025-02-01 15:45:00,0.0,0.0,14964.31,22.15034013605442,0
2025-02-01 16:00:00,0.0,0.0,15276.82,22.00748299319728,0
2025-02-01 16:15:00,0.0,0.0,15566.130000000001,21.907142857142855,0
2025-02-01 16:30:00,0.0,0.0,15927.619999999999,21.833673469387758,0
2025-02-01 16:45:00,0.0,0.0,16183.83,21.67278911564626,0
2025-02-01 17:00:00,0.0,0.0,16401.309999999998,21.397959183673468,0
2025-02-01 17:15:00,0.0,0.0,16555.54,21.083333333333332,0
2025-02-01 17:30:00,0.0,0.0,16663.19,20.637074829931972,0
2025-02-01 17:45:00,0.0,0.0,16691.62,20.144897959183673,0
2025-02-01 18:00:00,0.0,0.0,16702.57,19.502768166089965,0
2025-02-01 18:15:00,0.0,0.0,16636.97,17.121602787456446,0
2025-02-01 18:30:00,0.0,0.0,16683.1,12.21083916083916,0
2025-02-01 18:45:00,0.0,0.0,1910.46,16.90952380952381,0
2025-02-01 19:00:00,0.0,0.0,1808.94,16.765,0
2025-02-01 19:15:00,0.0,0.0,1860.28,15.660975609756099,0
2025-02-01 19:30:00,0.0,0.0,1860.28,14.524390243902438,0
2025-02-01 19:45:00,0.0,0.0,1860.28,13.95609756097561,0
2025-02-01 20:00:00,0.0,0.0,1807.0700000000002,13.2,0
2025-02-01 20:15:00,0.0,0.0,1755.73,12.943589743589744,0
2025-02-01 20:30:00,0.0,0.0,1777.16,12.0775,0
2025-02-01 20:45:00,0.0,0.0,1777.16,11.622499999999999,0
2025-02-01 21:00:00,0.0,0.0,1777.16,11.1875,0
2025-02-01 21:15:00,0.0,0.0,1777.16,10.8425,0
2025-02-01 21:30:00,0.0,0.0,1755.73,10.843589743589742,0
2025-02-01 21:45:00,0.0,0.0,1777.16,10.3275,0
2025-02-01 22:00:00,0.0,0.0,1777.16,10.145,0
2025-02-01 22:15:00,0.0,0.0,1755.73,10.251282051282052,0
2025-02-01 22:30:00,0.0,0.0,1777.16,9.875,0
2025-02-01 22:45:00,0.0,0.0,1755.73,9.997435897435897,0
2025-02-01 23:00:00,0.0,0.0,1777.16,9.66,0
2025-02-01 23:15:00,0.0,0.0,1777.16,9.3575,0
2025-02-01 23:30:00,0.0,0.0,1812.1200000000001,8.899999999999999,0
2025-02-01 23:45:00,0.0,0.0,1382.0400000000002,7.675757575757576,0
2025-02-02 00:00:00,0.0,0.0,0.0,7.285294117647059,0
2025-02-02 00:15:00,0.0,0.0,0.0,6.734285714285714,0
2025-02-02 00:30:00,0.0,0.0,0.0,7.8999999999999995,0
2025-02-02 00:45:00,0.0,0.0,0.0,7.682926829268292,0
2025-02-02 01:00:00,0.0,0.0,0.0,7.492682926829268,0
2025-02-02 01:15:00,0.0,0.0,0.0,7.6,0
2025-02-02 01:30:00,0.0,0.0,0.0,7.422499999999999,0
2025-02-02 01:45:00,0.0,0.0,0.0,7.1658536585365855,0
2025-02-02 02:00:00,0.0,0.0,0.0,7.32,0
2025-02-02 02:15:00,0.0,0.0,0.0,7.151219512195122,0
2025-02-02 02:30:00,0.0,0.0,0.0,7.173170731707318,0
2025-02-02 02:45:00,0.0,0.0,0.0,7.2560975609756095,0
2025-02-02 03:00:00,0.0,0.0,0.0,7.35609756097561,0
2025-02-02 03:15:00,0.0,0.0,0.0,7.635,0
2025-02-02 03:30:00,0.0,0.0,0.0,7.815,0
2025-02-02 03:45:00,0.0,0.0,0.0,7.8075,0
2025-02-02 04:00:00,0.0,0.0,0.0,7.8875,0
2025-02-02 04:15:00,0.0,0.0,0.0,7.952500000000001,0
2025-02-02 04:30:00,0.0,0.0,0.0,8.004999999999999,0
2025-02-02 04:45:00,0.0,0.0,0.0,8.035,0
2025-02-02 05:00:00,0.0,0.0,0.0,7.1755555555555555,0
